title,type,genres,releaseYear,imdbId,imdbAverageRating,imdbNumVotes,availableCountries
"The Globe",tv,Reality-TV,2021,tt14819918,6.5,25,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Shark Academy",tv,Adventure,2021,tt16369564,6.6,9,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Sentimos las molestias",tv,Comedy,2022,tt14369598,6.4,174,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Gus, the Itsy Bitsy Knight",tv,"Action, Animation, Comedy",2021,tt15328804,7,11,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"La Brea",tv,"Drama, Mystery, Sci-Fi",2021,tt11640018,5.8,17713,"AD, ES, PT"
"Battle on the Beach",tv,Reality-TV,2021,tt14727432,6.2,154,"AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, PA, PE, PT, PY, RO, RS, SI, SK, SV, TC, TT, US, UY, VE"
"Getaway Driver",tv,Documentary,2021,tt15213416,7,95,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, FR, GT, GY, HN, JM, LC, MC, MX, NI, NO, PA, PE, PT, PY, SV, TC, TT, UY, VE"
"Family Dinner",tv,Reality-TV,2021,tt12259216,8,74,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"The Cabin Chronicles",tv,Documentary,2021,tt21426914,8,46,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"The Sympathizer",tv,"Comedy, Drama, History",2024,tt14404618,6.8,7687,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Love Spells",tv,"Comedy, Drama, Romance",2021,tt10665206,6.5,91,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Next Level Chef",tv,Reality-TV,2022,tt14669850,6.9,1506,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Pivoting,tv,Comedy,2022,tt11343708,6.8,3331,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Hunting Atlantis",tv,"Documentary, Fantasy",2021,tt14167114,5.8,142,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SI, SK, SV, TC, TT, US, UY, VE"
"American Cartel",tv,Crime,2021,tt14356686,7,95,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SI, SK, SV, TC, TT, UY, VE"
"Point of View: A Designer Profile",tv,Reality,2021,tt15237622,9.2,9,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,tv,,2021,,,,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, NL, PA, PE, PT, PY, SV, TC, TT, US, UY, VE"
"Naked and Afraid of Love",tv,"Reality-TV, Romance",2021,tt14690094,3.7,521,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Self Employed",tv,Reality-TV,2021,tt13787460,8.8,24,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"For the Love of Kitchens",tv,Reality-TV,2021,tt15336554,8.5,198,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Ranch to Table",tv,,2021,tt14546418,8.2,40,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,tv,"Documentary, Family",2017,,,,"AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, UY, VE"
"Battle of the Brothers",tv,Game-Show,2021,tt15226582,7.2,40,"AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, GT, GY, HN, HU, JM, LC, MD, MX, NI, NO, PA, PE, PY, RO, SE, SK, SV, TC, TT, US, UY, VE"
"Sweet Life: Los Angeles",tv,Reality-TV,2021,tt14675328,4.9,291,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Poor Boyfriend",tv,Romance,2021,tt15816262,6.5,33,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Deceit,tv,"Biography, Crime, Drama",2021,tt12994306,6.9,6662,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, NL, PA, PE, PY, SV, TC, TT, UY, VE"
"Escobar by Escobar",tv,"Biography, Crime, Documentary",2022,tt10345950,6.7,65,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Artisan's Kitchen",tv,Reality,2021,tt14546012,,,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Zoe Bakes",tv,Reality-TV,2021,tt13645766,8.3,29,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Another Week on Cartoon",tv,Animation,2015,tt28058460,9.1,35,"AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, UY, VE"
"Inn the Works",tv,Reality-TV,2021,tt12259964,7.5,79,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Adventure Time: Fionna & Cake",tv,"Action, Adventure, Animation",2023,tt15248880,8.8,8046,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"The Way Down",tv,"Crime, Documentary",2021,tt15286764,7,3967,"AD, DK, ES, FI, NL, NO, PT, SE, US"
"What Happened, Brittany Murphy?",tv,"Biography, Crime, Documentary",2021,tt14396056,6.5,3232,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, GT, GY, HN, JM, LC, MX, NI, NL, NO, PA, PE, PT, PY, SE, SV, TC, TT, US, UY, VE"
"On the Job",tv,"Action, Crime, Drama",2021,tt20467864,6.7,306,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,tv,Drama,2021,,,,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Full Circle",tv,"Crime, Drama, Mystery",2023,tt15303234,6.3,7400,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"The Lost Kitchen",tv,Reality-TV,2021,tt12259836,8,218,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Guy: Hawaiian Style",tv,Adventure,2021,tt15079666,6.4,21,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, NL, PA, PE, PY, SV, TC, TT, US, UY, VE"
"The Croods: Family Tree",tv,"Adventure, Animation, Comedy",2021,tt15341442,6.8,3595,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Reyka,tv,"Crime, Drama, Thriller",2021,tt10163204,6.4,1438,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The American Guest",tv,"Drama, History",2021,tt9310740,7.2,328,"BA, BG, CZ, HR, HU, MD, ME, MK, PL, PT, RO, RS, SI, SK"
"Teenage Euthanasia",tv,"Animation, Comedy, Fantasy",2021,tt13641028,5.8,676,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"House Hunters Family",tv,Reality-TV,2016,tt6163926,5.6,21,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Legacy,tv,"Drama, History, War",2022,tt21073486,8.3,78,"AD, AR, BA, BE, BG, BO, BR, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, HN, HR, HU, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, US, UY, VE"
"Curb Appeal Xtreme",tv,Reality-TV,2021,tt15232678,6.2,47,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Sort Of",tv,"Comedy, Drama",2021,tt15221950,7.3,2504,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Días de gallos",tv,"Drama, Music",2021,tt15444212,5.6,135,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Killers of the Cosmos",tv,"Documentary, Drama",2021,tt15334452,7.3,163,"AD, AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, GY, HN, HU, JM, LC, MC, MD, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, SK, SV, TC, TT, US, UY, VE"
"Street Outlaws: Gone Girl",tv,Reality-TV,2021,tt15232412,4.8,52,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, NL, PA, PE, PL, PY, SV, TC, TT, US, UY, VE"
Ghostforce,tv,"Action, Adventure, Animation",2021,tt5797440,5,181,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Harry Potter: Hogwarts Tournament of Houses",tv,"Action, Adventure, Game-Show",2021,tt15431326,4.9,1975,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Neighborhood Wars",tv,Reality-TV,2021,tt16022020,6.9,138,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Ten Year Old Tom",tv,"Animation, Comedy",2021,tt12545180,8.2,1954,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Before I Die",tv,Documentary,2019,tt13974928,6,16,"AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, GT, GY, HN, HU, JM, LC, MD, MX, NI, NL, NO, PA, PE, PL, PY, RO, SK, SV, TC, TT, UY, VE"
"A Deadly Dose",tv,Documentary,2020,tt15379608,6.5,24,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Before I Forget",tv,"Crime, Drama, Thriller",2021,tt14447042,6.3,186,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Doctor's Orders",tv,"Crime, Documentary",2021,tt15261832,6.5,98,"AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, FR, GT, GY, HN, HU, JM, LC, MC, MD, MX, NI, NL, NO, PA, PE, PL, PY, RO, SK, SV, TC, TT, US, UY, VE"
"Dr. Mercy",tv,Reality-TV,2021,tt15249280,6.4,75,"AD, AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, FR, GT, GY, HN, JM, LC, MC, MX, NI, NO, PA, PE, PT, PY, SV, TC, TT, UY, VE"
"The Sex Lives of College Girls",tv,Comedy,2021,tt11212276,7.8,29157,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,tv,Documentary,2020,,,,"AD, AR, BE, BO, BR, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, HU, JM, LC, MC, MD, MX, NL, NO, PA, PE, PL, PY, RO, SK, SV, TC, UY, VE"
Outgrown,tv,Reality-TV,2021,tt15471348,8.2,50,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
Ragdoll,tv,"Crime, Drama, Mystery",2021,tt14129418,5.8,2479,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Houses with History",tv,Reality-TV,2021,tt15522186,8.5,166,"AD, AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, GY, HN, HU, JM, LC, MD, MX, NI, NL, PA, PE, PY, RO, SK, SV, TC, TT, US, UY, VE"
"The Idol",tv,"Drama, Music",2023,tt14954666,4.4,112709,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"The Haunted Museum",tv,Horror,2021,tt14708338,5.7,478,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Finding Andrea",tv,"Crime, Documentary, Mystery",2021,tt15493296,5.7,182,"AD, AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, GY, HN, HU, JM, LC, MC, MD, MX, NI, NL, NO, PA, PE, PL, PY, RO, SK, SV, TC, TT, US, UY, VE"
"Oh Hell",tv,"Comedy, Drama",2022,tt17593100,6.5,398,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
Doce,tv,"Biography, Comedy, Musical",2021,tt15496116,7.6,261,PT
"The Nate & Jeremiah Home Project",tv,Documentary,2021,tt14873528,7.5,99,"AD, AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, GY, HN, HU, JM, LC, MD, MX, NI, NL, PA, PE, PY, RO, SK, SV, TC, TT, US, UY, VE"
"The Outlaws",tv,"Comedy, Crime, Drama",2021,tt11646832,7.7,18157,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, PA, PE, PL, PT, PY, RO, RS, SI, SK, SV, TC, TT, UY, VE"
"The Enchanted Village of Pinocchio",tv,"Animation, Family",2022,tt14760176,6.8,13,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Dragons: The Nine Realms",tv,"Action, Adventure, Animation",2021,tt15758116,5.3,1029,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
Blackout,tv,"Drama, Thriller",2021,tt11470588,6.3,1370,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, UY, VE"
"Presto! School of Magic",tv,"Action, Animation, Comedy",2021,tt14872744,8.4,14,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Eli Roth Presents: A Ghost Ruined My Life",tv,Horror,2021,tt15676696,5.8,234,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
Kljun,tv,"Crime, Drama, Mystery",2021,tt15346794,7,983,"BA, BG, HR, ME, MK, RS, SI"
"Detective Diaries",tv,Crime,2021,tt15493722,8.3,179,"AD, AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, GY, HN, HU, JM, LC, MC, MD, MX, NI, NL, PA, PE, PL, PY, RO, SK, SV, TC, TT, UY, VE"
"Mysterious Creatures with Forrest Galante",tv,"Adventure, Documentary",2021,tt15557950,7.6,111,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
,tv,Documentary,2021,,,,"AD, ES, PT"
"Bake Off México: El gran pastelero",tv,Reality-TV,2021,tt14741098,7,34,"AR, BO, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, UY, VE"
"The Freak Brothers",tv,"Adventure, Animation, Comedy",2020,tt10627334,6,1005,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NL, NO, PL, PT, RO, RS, SE, SI, SK"
"The Truth of Dolores Vázquez",tv,"Crime, Documentary",2021,tt14961752,7.4,459,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
,tv,"Documentary, Reality",2021,,,,"AG, AR, BB, BE, BO, BR, BS, BZ, CL, CO, CR, DO, EC, FR, GT, GY, HN, JM, LC, MC, MX, NI, NL, PA, PE, PY, SV, TC, TT, US, UY, VE"
Lola,tv,Biography,2021,tt14484798,7.6,46,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
,tv,Reality,2021,,,,NL
"Rãmâi cu mine",tv,"Drama, Romance",2013,tt3269748,7.5,290,"CZ, HU, MD, RO, SK"
"Undercover Underage",tv,"Crime, Documentary",2021,tt15588682,7.7,819,"AD, AG, AR, BA, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HR, HU, JM, LC, MC, MD, ME, MK, MX, NI, NL, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Giada Entertains",tv,Family,2016,tt5344280,7,44,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Sort Your Life Out",tv,Reality-TV,2021,tt14254752,7.8,247,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Black and Missing",tv,"Crime, Documentary",2021,tt15781474,6.8,289,"AD, AG, AR, BA, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, GT, GY, HN, HR, HU, JM, LC, MD, ME, MK, MX, NI, NO, PA, PE, PL, PT, PY, RO, RS, SE, SI, SK, SV, TC, TT, US, UY, VE"
"Frankelda's Book of Spooks",tv,"Animation, Comedy, Family",2021,tt14741708,8.5,468,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, US, UY, VE"
"Kendra Sells Hollywood",tv,Reality-TV,2021,tt15005790,4.8,177,"AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, FI, GT, GY, HN, HU, JM, LC, MD, MX, NI, NL, NO, PA, PE, PL, PY, RO, SE, SK, SV, TC, TT, US, UY, VE"
"Largados e Pelados Brasil",tv,Reality-TV,2021,tt16174892,7.7,72,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DK, DO, EC, ES, FI, GT, GY, HN, HU, JM, LC, MD, MX, NI, NO, PA, PE, PL, PT, PY, RO, SE, SV, TC, TT, US, UY, VE"
"Love, Honor, Betray",tv,Documentary,2021,tt15599274,7.5,52,"AD, AG, AR, BB, BE, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DK, DO, EC, ES, FI, FR, GT, GY, HN, HU, JM, LC, MC, MD, MX, NI, NL, NO, PA, PE, PL, PY, RO, SE, SK, SV, TC, TT, US, UY, VE"
"Mundo CurioZoo",tv,Family,2021,tt16473764,7.7,11,"AR, BO, BR, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, UY, VE"
"The Tower",tv,"Crime, Drama, Mystery",2021,tt14364876,7,7227,"AD, BA, BG, CZ, DK, ES, FI, HR, HU, MD, ME, MK, NL, NO, PL, PT, RO, RS, SE, SI, SK"
,tv,Documentary,2021,,,,"AD, AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, ES, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"The Beachbuds",tv,"Adventure, Animation, Comedy",2021,tt9741574,9.3,26,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Ba Da Bean",tv,Animation,2021,tt16591764,8,51,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
"Anni: The Honeymoon Murder",tv,"Crime, Documentary, Drama",2021,tt16102994,7.4,280,"AD, AG, AR, BB, BG, BO, BR, BS, BZ, CL, CO, CR, CZ, DO, EC, ES, FR, GT, GY, HN, HU, JM, LC, MC, MD, MX, NI, NL, PA, PE, PL, PY, RO, SE, SK, SV, TC, TT, US, UY, VE"
"24 Horas pra Redecorar",tv,Reality-TV,2019,tt27521203,,,"AG, AR, BB, BO, BR, BS, BZ, CL, CO, CR, DO, EC, GT, GY, HN, JM, LC, MX, NI, PA, PE, PY, SV, TC, TT, UY, VE"
